Time_sec,Chi_0.4_Underdamped,Chi_1.0_Critical,Chi_2.0_Overdamped
2.885771543086172,-9.710894401389001e-05,3.852166361607428e-08,0.00035665502173663684
2.8957915831663326,-9.878041228926252e-05,3.629678659274118e-08,0.00035068890000027183
2.905811623246493,-9.998806860190121e-05,3.420000122870082e-08,0.00034482257949031267
2.915831663326653,-0.00010075002819425078,3.222395936689228e-08,0.0003390543907328146
2.9258517034068134,-0.00010108523878820553,3.036173268060855e-08,0.0003333826921807758
2.935871743486974,-0.00010101336647609558,2.8606788797647457e-08,0.0003278058697469777
2.9458917835671343,-0.0001005546844406223,2.6952968775067737e-08,0.00032232233634463676
2.9559118236472943,-9.972996479479965e-05,2.539446584862275e-08,0.0003169305314357419
2.9659318637274548,-9.856037380660927e-05,2.3925805385181727e-08,0.000311628920586946
2.975951903807615,-9.706737074699056e-05,2.2541825970450946e-08,0.0003064159950328888
2.9859719438877756,-9.527261057406984e-05,2.1237661568085872e-08,0.00030129027124682205
2.9959919839679356,-9.319785064124669e-05,2.0008724689862786e-08,0.00029625029051841886
3.006012024048096,-9.086486159199278e-05,1.8850690519947477e-08,0.0002912946185386436
3.0160320641282565,-8.829534258004279e-05,1.7759481939487882e-08,0.0002864218449915691
3.0260521042084165,-8.551084093012505e-05,1.6731255400767112e-08,0.0002816305831530193
3.036072144288577,-8.253267633157115e-05,1.5762387602996022e-08,0.000276919469495926
3.0460921843687374,-7.938186963508708e-05,1.4849462924509689e-08,0.00027228716330228913
3.056112224448898,-7.6079076301731e-05,1.3989261568667693e-08,0.00026773234628162617
3.066132264529058,-7.264452453275545e-05,1.3178748383153331e-08,0.00026325372219580486
3.0761523046092183,-6.909795808947548e-05,1.2415062314626814e-08,0.00025885001649015194
3.0861723446893787,-6.545858379375506e-05,1.1695506462825857e-08,0.00025451997593073226
3.096192384769539,-6.174502368207117e-05,1.1017538700220442e-08,0.0002502623682476961
3.106212424849699,-5.7975271769469525e-05,1.0378762825234573e-08,0.0002460759817845908
3.1162324649298596,-5.416665536405032e-05,9.77692021884569e-09,0.0002419596251535421
3.12625250501002,-5.033580085796136e-05,9.209881976069936e-09,0.0002379121268962002
3.13627254509018,-4.6498603907204796e-05,8.67564148544319e-09,0.00023393233515035932
3.1462925851703405,-4.2670203899919975e-05,8.172307431123176e-09,0.00023001911732215281
3.156312625250501,-3.886496260115622e-05,7.698097193665524e-09,0.00022617135976373394
3.1663326653306614,-3.509644685151356e-05,7.251330626874952e-09,0.00022238796745634604
3.1763527054108214,-3.137741518738635e-05,6.830424189407932e-09,0.00021866786369869587
3.186372745490982,-2.7719808241886884e-05,6.433885411003783e-09,0.00021500998980053824
3.1963927855711423,-2.413474277784225e-05,6.060307674356794e-09,0.0002114133047813887
3.2064128256513023,-2.0632509197515443e-05,5.7083652947130374e-09,0.00020787678507427424
3.2164328657314627,-1.7222572367902384e-05,5.3768088802868345e-09,0.00020439942423443975
3.226452905811623,-1.391357559556071e-05,5.064460957546308e-09,0.0002009802326529286
3.2364729458917836,-1.0713347580905024e-05,4.7702118463185206e-09,0.00019761823727495307
3.2464929859719436,-7.628912178750689e-06,4.493015770515191e-09,0.00019431248132297663
3.256513026052104,-4.666500789548006e-06,4.2318871910822195e-09,0.00019106202402442753
3.2665330661322645,-1.8315672042079879e-06,3.985897348534755e-09,0.00018786594034396904
3.276553106212425,8.711952753622908e-07,3.754171003153476e-09,0.0001847233207202463
3.286573146292585,3.4378346179524187e-06,3.5358833615932327e-09,0.0001816332708070382
3.2965931863727453,5.865118924274921e-06,3.330257179291949e-09,0.00017859491121873796
3.306613226452906,8.15051354373909e-06,3.1365600286687278e-09,0.0001756073772800932
3.316633266533066,1.0292156620887325e-05,2.954101723666842e-09,0.00017266981878013071
3.3266533066132262,1.2288833243119927e-05,2.782231891733255e-09,0.00016978139973019776
3.3366733466933867,1.4139948358310022e-05,2.6203376848309714e-09,0.00016694129812605215
3.346693386773547,1.5845498627385426e-05,2.4678416215569316e-09,0.00016414870571393046
3.356713426853707,1.7406043372957246e-05,2.324199552888506e-09,0.00016140282776053036
3.3667334669338675,1.8822674780658396e-05,2.1888987445054546e-09,0.0001587028828268405
3.376753507014028,2.009698750504769e-05,2.0614560690349086e-09,0.0001560481025457537
3.3867735470941884,2.1231047826776e-05,1.941416301944699e-09,0.00015343773140340047
3.3967935871743484,2.2227362502240627e-05,1.8283505151667879e-09,0.00015087102652413942
3.406813627254509,2.3088847441205022e-05,1.7218545628689437e-09,0.00014834725745914632
3.4168336673346693,2.381879634187051e-05,1.621547654110081e-09,0.00014586570597853742
3.4268537074148293,2.4420849406692403e-05,1.5270710074141002e-09,0.00014342566586697173
3.4368737474949898,2.489896225586424e-05,1.4380865825794877e-09,0.00014102644272267112
3.44689378757515,2.525737514888495e-05,1.354275885308408e-09,0.0001386673537598042
3.4569138276553106,2.5500582618014197e-05,1.275338840490399e-09,0.00013634772761417406
3.4669338677354706,2.563330361072583e-05,1.2009927302129533e-09,0.00013406690415215775
3.476953907815631,2.5660452231535814e-05,1.1309711927948665e-09,0.00013182423428284077
3.4869739478957915,2.558710916682485e-05,1.0650232793495079e-09,0.00012961907977329543
